#date     expnum ccd id ccdnum
20130804  223485  34 N20  51
20130804  223485  39 N25  56
20130804  223489  34 N20  51
20130804  223489  39 N25  56
20130804  223522  34 N20  51
20130804  223522  39 N25  56
20130804  223526  34 N20  51
20130804  223526  39 N25  56
20130804  223562  34 N20  51
20130804  223562  39 N25  56
20130804  223594  34 N20  51
20130804  223594  39 N25  56
20130804  223598  34 N20  51
20130804  223598  39 N25  56
20130805  223817  34 N20  51
20130805  223817  39 N25  56
20130805  223819  34 N20  51
20130805  223819  39 N25  56
20130805  223821  34 N20  51
20130805  223821  39 N25  56
20130805  223853  34 N20  51
20130805  223853  39 N25  56
20130805  223889  34 N20  51
20130805  223889  39 N25  56
20130805  223893  33 N21  52
20130805  223893  34 N20  51
20130805  223893  39 N25  56
20130805  223925  34 N20  51
20130805  223925  39 N25  56
20130805  223927  34 N20  51
20130805  223927  39 N25  56
20130805  223929  34 N20  51
20130805  223929  39 N25  56
20130806  224162  73 S28   7
20130806  224162  79 S31   3
20130806  224163  73 S28   7
20130806  224163  79 S31   3
20130806  224164  73 S28   7
20130806  224164  79 S31   3
20130806  224171  17  N1  32
20130806  224172  17  N1  32
20130806  224173  17  N1  32
20130806  224174  17  N1  32
20130809  225064  73 S28   7
20130809  225064 nan nan  12
20130809  225065  61 S19  18
20130809  225065  73 S28   7
20130809  225065 nan nan  12
20130809  225066  73 S28   7
20130809  225066 nan nan  12
20130809  225067  73 S28   7
20130809  225067 nan nan  12
20130809  225068  73 S28   7
20130809  225068 nan nan  12
20130809  225132  44 N29  60
20130809  225136  60  S8  19
20130809  225136  66 S14  13
20130809  225136  71 S20   8
20130809  225137  66 S14  13
20130809  225137  71 S20   8
20130809  225138  60  S8  19
20130809  225138  65 S15  14
20130809  225138  66 S14  13
20130809  225138  71 S20   8
20130809  225139  60  S8  19
20130809  225139  65 S15  14
20130809  225139  66 S14  13
20130809  225139  71 S20   8
20130809  225144  60  S8  19
20130809  225144  65 S15  14
20130809  225144  66 S14  13
20130809  225144  71 S20   8
20130809  225145  66 S14  13
20130809  225145  71 S20   8
20130809  225146  66 S14  13
20130809  225146  71 S20   8
20130809  225147  66 S14  13
20130809  225147  71 S20   8
20130810  225300  70 S21   9
20130810  225300  71 S20   8
20130810  225300  74 S27   6
20130810  225300  75 S26   5
20130810  225300  80 S30   2
20130810  225300  81 S29   1
20130810  225300 nan nan   4
20130810  225357  44 N29  60
20130810  225375  60  S8  19
20130810  225375  65 S15  14
20130810  225375  66 S14  13
20130810  225375  71 S20   8
20130810  225376  66 S14  13
20130810  225376  71 S20   8
20130810  225377  66 S14  13
20130810  225377  71 S20   8
20130810  225378  66 S14  13
20130810  225378  71 S20   8
20130811  225710  65 S15  14
20130811  225710  66 S14  13
20130811  225710  71 S20   8
20130812  225875  29 N14  45
20130813  225991  80 S30   2
20130813  225991 nan nan   1
20130813  225992  80 S30   2
20130813  225992 nan nan   1
20130813  225993  80 S30   2
20130813  225993 nan nan   1
20130813  225995  80 S30   2
20130813  225995 nan nan   1
20130813  225996  80 S30   2
20130813  225996 nan nan   1
20130813  225997  80 S30   2
20130813  225997 nan nan   1
20130814  226227  80 S30   2
20130814  226227 nan nan   1
20130814  226228  80 S30   2
20130814  226228 nan nan   1
20130814  226229  80 S30   2
20130814  226229 nan nan   1
20130814  226231  80 S30   2
20130814  226231 nan nan   1
20130814  226232  80 S30   2
20130814  226232 nan nan   1
20130814  226233  80 S30   2
20130814  226233 nan nan   1
20130924  238320  17  N1  32
20130924  238322  17  N1  32
20130924  238325  17  N1  32
20130924  238329  17  N1  32
20130924  238330  17  N1  32
20130924  238331  17  N1  32
20130925  238494  73 S28   7
20130925  238494 nan nan  12
20130925  238494 nan nan  32
20130925  238495  73 S28   7
20130925  238495 nan nan  12
20130925  238495 nan nan  32
20130925  238496  73 S28   7
20130925  238496 nan nan  12
20130925  238496 nan nan  32
20130925  238497  73 S28   7
20130925  238497 nan nan  12
20130925  238497 nan nan  32
20130925  238499  73 S28   7
20130925  238499 nan nan  12
20130925  238500  73 S28   7
20130925  238500 nan nan  12
20130925  238501  73 S28   7
20130925  238501 nan nan  12
20130925  238502  73 S28   7
20130925  238502 nan nan  12
20130925  238503  73 S28   7
20130925  238503 nan nan  12
20130925  238504  73 S28   7
20130925  238504 nan nan  12
20130925  238505  73 S28   7
20130925  238505 nan nan  12
20130925  238506  73 S28   7
20130925  238506 nan nan  12
20131003  241195 nan nan  38
20131003  241195 nan nan  37
20131003  241195 nan nan  31
20131003  241195 nan nan  30
20131003  241195 nan nan  43
20131003  241195 nan nan  44
20131004  241406  34 N20  51
20131004  241406  39 N25  56
20131004  241407  39 N25  56
20131007  242029  34 N20  51
20131007  242029  39 N25  56
20131007  242030  39 N25  56
20131102  250166  74 S27   6
20131102  250166  75 S26   5
20131102  250166  80 S30   2
20131102  250169  80 S30   2
20131102  250171  29 N14  45
20131102  250171 nan nan  51
20131102  250175  73 S28   7
20131102  250178  74 S27   6
20131102  250178  75 S26   5
20131102  250178  80 S30   2
20131102  250181  80 S30   2
20131102  250183  29 N14  45
20131102  250183 nan nan  51
20131102  250187 nan nan  12
20131102  250193  81 S29   1
20131102  250200  29 N14  45
20131102  250200 nan nan  51
20131102  250204  80 S30   2
20131102  250208 nan nan  25
20131102  250208 nan nan  32
20131102  250211  81 S29   1
20131102  250217 nan nan  25
20131102  250217 nan nan  32
20131102  250220  81 S29   1
20131103  250713  76 S25   4
20131103  250714  43 N30  61
20131103  250714  44 N29  60
20131103  250724  76 S25   4
20131103  250724 nan nan   8
20131103  250726 nan nan   8
20131103  250727  43 N30  61
20131103  250727  44 N29  60
20131103  250737  76 S25   4
20131103  250737 nan nan   8
20131103  250744  43 N30  61
20131103  250744  44 N29  60
20131103  250745 nan nan   8
20131103  250755  76 S25   4
20131103  250755 nan nan   8
20131104  250882  70 S21   9
20131104  250882  71 S20   8
20131104  250882  75 S26   5
20131104  250882 nan nan   4
20131104  250882  81 S29   1
20131104  250883  43 N30  61
20131104  250883  44 N29  60
20131104  250890  70 S21   9
20131104  250890  71 S20   8
20131104  250890  75 S26   5
20131104  250890 nan nan   4
20131104  250890  81 S29   1
20131104  250891  43 N30  61
20131104  250891  44 N29  60
20131104  250902 nan nan   4
20131104  250902 nan nan   8
20131104  250902  30 N24  55
20131104  250903 nan nan   1
20131104  250903  75 S26   5
20131104  250903  80 S30   2
20131104  250904 nan nan  33
20131104  250904  23  N8  39
20131104  250904  29 N14  45
20131104  250906  65 S15  14
20131104  250906  66 S14  13
20131104  250906  70 S21   9
20131104  250906  71 S20   8
20131104  250906 nan nan  20
